entry	hap_id	prototype	family	contig	start0	end0	strand	query_length	query_coverage	identity	mapq	eligible
NA20799_2	NA20799#2	WHR1B	WHR1	NA20799#2#CM098717.1:28381748-33532360	3577123	3577638	+	518	1.0	0.9884169884169884	0	1
NA20805_1	NA20805#1	WHR1	WHR1	NA20805#1#CM091887.1:28444744-33554804	3560038	3570311	+	10272	1.0	0.9995132872578604	60	1
NA20805_1	NA20805#1	CYP21A1P	CYP21	NA20805#1#CM091887.1:28444744-33554804	3594498	3597773	+	3274	1.0	0.977459640572647	60	1
NA20805_1	NA20805#1	CYP21A2	CYP21	NA20805#1#CM091887.1:28444744-33554804	3594543	3597773	+	3230	1.0	0.9981424148606811	60	1
NA20805_1	NA20805#1	TNXA	TNX	NA20805#1#CM091887.1:28444744-33554804	3597283	3602006	-	4604	1.0	0.9699407281964437	60	1
NA20805_1	NA20805#1	TNXB	TNX	NA20805#1#CM091887.1:28444744-33554804	3597281	3665432	-	68186	1.0	0.9991494229274517	60	1
NA20805_1	NA20805#1	WHR1B	WHR1	NA20805#1#CM091887.1:28444744-33554804	3569396	3569914	+	518	1.0	0.9961389961389961	60	1
NA20805_2	NA20805#2	WHR1	WHR1	NA20805#2#CM091899.1:28375930-33456966	3505067	3515340	+	10272	1.0	0.9990266692622153	60	1
NA20805_2	NA20805#2	CYP21A1P	CYP21	NA20805#2#CM091899.1:28375930-33456966	3539529	3542803	+	3274	1.0	0.9978619425778864	60	1
NA20805_2	NA20805#2	CYP21A1P	CYP21	NA20805#2#CM091899.1:28375930-33456966	3572264	3575536	+	3274	1.0	0.9777642400243679	0	1
NA20805_2	NA20805#2	CYP21A2	CYP21	NA20805#2#CM091899.1:28375930-33456966	3572309	3575536	+	3230	1.0	0.9962848297213622	60	1
NA20805_2	NA20805#2	CYP21A2	CYP21	NA20805#2#CM091899.1:28375930-33456966	3539579	3542803	+	3230	0.9984520123839009	0.9777296628518404	0	1
NA20805_2	NA20805#2	TNXA	TNX	NA20805#2#CM091899.1:28375930-33456966	3542313	3546917	-	4604	1.0	0.9980451781059948	60	1
NA20805_2	NA20805#2	TNXA	TNX	NA20805#2#CM091899.1:28375930-33456966	3575046	3579769	-	4604	1.0	0.9690939881456393	0	1
NA20805_2	NA20805#2	TNXB	TNX	NA20805#2#CM091899.1:28375930-33456966	3575044	3643221	-	68186	1.0	0.998914892369054	60	1
NA20805_2	NA20805#2	WHR1B	WHR1	NA20805#2#CM091899.1:28375930-33456966	3547163	3547681	+	518	1.0	0.9980694980694981	60	1
NA20805_2	NA20805#2	WHR1B	WHR1	NA20805#2#CM091899.1:28375930-33456966	3514425	3514943	+	518	1.0	0.9942084942084942	0	1
NA20806_1	NA20806#1	WHR1	WHR1	NA20806#1#CM102442.1:28404226-33564454	3551165	3561437	+	10272	1.0	1.0	60	1
NA20806_1	NA20806#1	CYP21A1P	CYP21	NA20806#1#CM102442.1:28404226-33564454	3585625	3588899	+	3274	1.0	0.9993891264508247	60	1
NA20806_1	NA20806#1	CYP21A1P	CYP21	NA20806#1#CM102442.1:28404226-33564454	3618359	3621634	+	3274	1.0	0.9780688394760889	0	1
NA20806_1	NA20806#1	CYP21A2	CYP21	NA20806#1#CM102442.1:28404226-33564454	3618404	3621634	+	3230	1.0	0.9996904024767802	60	1
NA20806_1	NA20806#1	CYP21A2	CYP21	NA20806#1#CM102442.1:28404226-33564454	3585675	3588899	+	3230	0.9984520123839009	0.9786575935663471	0	1
NA20806_1	NA20806#1	TNXA	TNX	NA20806#1#CM102442.1:28404226-33564454	3588409	3593013	-	4604	1.0	1.0	60	1
NA20806_1	NA20806#1	TNXA	TNX	NA20806#1#CM102442.1:28404226-33564454	3621144	3625867	-	4604	1.0	0.9701524132091448	0	1
NA20806_1	NA20806#1	TNXB	TNX	NA20806#1#CM102442.1:28404226-33564454	3621142	3689326	-	68186	1.0	0.9999413377916612	60	1
NA20806_1	NA20806#1	WHR1B	WHR1	NA20806#1#CM102442.1:28404226-33564454	3593259	3593777	+	518	1.0	1.0	60	1
NA20806_1	NA20806#1	WHR1B	WHR1	NA20806#1#CM102442.1:28404226-33564454	3560522	3561040	+	518	1.0	0.9942084942084942	0	1
NA20806_2	NA20806#2	WHR1	WHR1	NA20806#2#CM102496.1:28385854-33548009	3553958	3564230	+	10272	1.0	0.9991239170641487	60	1
NA20806_2	NA20806#2	CYP21A1P	CYP21	NA20806#2#CM102496.1:28385854-33548009	3588419	3591693	+	3274	1.0	0.998167379352474	60	1
NA20806_2	NA20806#2	CYP21A1P	CYP21	NA20806#2#CM102496.1:28385854-33548009	3621152	3624423	+	3274	1.0	0.9780621572212066	0	1
NA20806_2	NA20806#2	CYP21A2	CYP21	NA20806#2#CM102496.1:28385854-33548009	3621197	3624423	+	3230	1.0	0.9962848297213622	60	1
NA20806_2	NA20806#2	CYP21A2	CYP21	NA20806#2#CM102496.1:28385854-33548009	3588469	3591693	+	3230	0.9984520123839009	0.9780389730900093	0	1
NA20806_2	NA20806#2	TNXA	TNX	NA20806#2#CM102496.1:28385854-33548009	3591203	3595807	-	4604	1.0	0.998262380538662	60	1
NA20806_2	NA20806#2	TNXA	TNX	NA20806#2#CM102496.1:28385854-33548009	3623933	3628656	-	4604	1.0	0.9688823031329382	0	1
NA20806_2	NA20806#2	TNXB	TNX	NA20806#2#CM102496.1:28385854-33548009	3623931	3692106	-	68186	1.0	0.9989735468355915	60	1
NA20806_2	NA20806#2	WHR1B	WHR1	NA20806#2#CM102496.1:28385854-33548009	3596053	3596571	+	518	1.0	0.9980694980694981	60	1
NA20806_2	NA20806#2	WHR1B	WHR1	NA20806#2#CM102496.1:28385854-33548009	3563315	3563833	+	518	1.0	0.9942084942084942	0	1
NA20809_1	NA20809#1	WHR1	WHR1	NA20809#1#CM094332.1:28435710-33676068	3553661	3563923	+	10272	1.0	0.9980529595015576	60	1
NA20809_1	NA20809#1	CYP21A1P	CYP21	NA20809#1#CM094332.1:28435710-33676068	3588113	3591387	+	3274	1.0	0.9969456322541234	60	1
NA20809_1	NA20809#1	CYP21A1P	CYP21	NA20809#1#CM094332.1:28435710-33676068	3614481	3617756	+	3274	1.0	0.976545842217484	0	1
NA20809_1	NA20809#1	CYP21A2	CYP21	NA20809#1#CM094332.1:28435710-33676068	3614526	3617756	+	3230	1.0	0.9975232198142415	60	1
NA20809_1	NA20809#1	CYP21A2	CYP21	NA20809#1#CM094332.1:28435710-33676068	3588163	3591387	+	3230	0.9984520123839009	0.9786575935663471	0	1
NA20809_1	NA20809#1	TNXA	TNX	NA20809#1#CM094332.1:28435710-33676068	3590897	3595501	-	4604	1.0	0.996524761077324	37	1
NA20809_1	NA20809#1	TNXA	TNX	NA20809#1#CM094332.1:28435710-33676068	3617266	3621989	-	4604	1.0	0.9699407281964437	0	1
NA20809_1	NA20809#1	TNXB	TNX	NA20809#1#CM094332.1:28435710-33676068	3617264	3685469	-	68186	1.0	0.9991497097284935	60	1
NA20809_1	NA20809#1	WHR1B	WHR1	NA20809#1#CM094332.1:28435710-33676068	3595747	3596265	+	518	1.0	0.9961389961389961	60	1
NA20809_1	NA20809#1	WHR1B	WHR1	NA20809#1#CM094332.1:28435710-33676068	3563011	3563526	+	518	1.0	0.9884169884169884	0	1
NA20809_2	NA20809#2	WHR1	WHR1	NA20809#2#CM094351.1:28373506-33544564	3562309	3572581	+	10272	1.0	1.0	60	1
NA20809_2	NA20809#2	CYP21A1P	CYP21	NA20809#2#CM094351.1:28373506-33544564	3596770	3600044	+	3274	1.0	1.0	60	1
NA20809_2	NA20809#2	CYP21A1P	CYP21	NA20809#2#CM094351.1:28373506-33544564	3629504	3632779	+	3274	1.0	0.9780688394760889	0	1
NA20809_2	NA20809#2	CYP21A2	CYP21	NA20809#2#CM094351.1:28373506-33544564	3629549	3632779	+	3230	1.0	0.9996904024767802	60	1
NA20809_2	NA20809#2	CYP21A2	CYP21	NA20809#2#CM094351.1:28373506-33544564	3596820	3600044	+	3230	0.9984520123839009	0.9780389730900093	0	1
NA20809_2	NA20809#2	TNXA	TNX	NA20809#2#CM094351.1:28373506-33544564	3599554	3604158	-	4604	1.0	1.0	60	1
NA20809_2	NA20809#2	TNXA	TNX	NA20809#2#CM094351.1:28373506-33544564	3632289	3637012	-	4604	1.0	0.9701524132091448	0	1
NA20809_2	NA20809#2	TNXB	TNX	NA20809#2#CM094351.1:28373506-33544564	3632287	3700472	-	68186	1.0	0.9999853342328338	60	1
NA20809_2	NA20809#2	WHR1B	WHR1	NA20809#2#CM094351.1:28373506-33544564	3604404	3604922	+	518	1.0	1.0	60	1
NA20809_2	NA20809#2	WHR1B	WHR1	NA20809#2#CM094351.1:28373506-33544564	3571666	3572184	+	518	1.0	0.9942084942084942	0	1
NA20827_1	NA20827#1	WHR1	WHR1	NA20827#1#CM102544.1:28306620-33546886	3546170	3556440	+	10272	1.0	0.9992211838006231	60	1
NA20827_1	NA20827#1	CYP21A1P	CYP21	NA20827#1#CM102544.1:28306620-33546886	3580630	3583904	+	3274	1.0	0.9978619425778864	60	1
NA20827_1	NA20827#1	CYP21A1P	CYP21	NA20827#1#CM102544.1:28306620-33546886	3606997	3610272	+	3274	1.0	0.9805056350898569	0	1
NA20827_1	NA20827#1	CYP21A2	CYP21	NA20827#1#CM102544.1:28306620-33546886	3607042	3610272	+	3230	1.0	0.9953560371517027	60	1
NA20827_1	NA20827#1	CYP21A2	CYP21	NA20827#1#CM102544.1:28306620-33546886	3580680	3583904	+	3230	0.9984520123839009	0.9777296628518404	0	1
NA20827_1	NA20827#1	TNXA	TNX	NA20827#1#CM102544.1:28306620-33546886	3583414	3588018	-	4604	1.0	0.9963075586446568	18	1
NA20827_1	NA20827#1	TNXA	TNX	NA20827#1#CM102544.1:28306620-33546886	3609782	3614506	-	4604	1.0	0.970575783234547	0	1
NA20827_1	NA20827#1	TNXB	TNX	NA20827#1#CM102544.1:28306620-33546886	3609780	3677948	-	68186	1.0	0.9982554389257022	60	1
NA20827_1	NA20827#1	WHR1B	WHR1	NA20827#1#CM102544.1:28306620-33546886	3555525	3556043	+	518	1.0	0.9980694980694981	0	1
NA20827_1	NA20827#1	WHR1B	WHR1	NA20827#1#CM102544.1:28306620-33546886	3588264	3588782	+	518	1.0	0.9980694980694981	0	1
NA20827_2	NA20827#2	WHR1	WHR1	NA20827#2#CM102564.1:28454949-33740832	3616432	3626704	+	10272	1.0	0.9991239170641487	60	1
NA20827_2	NA20827#2	CYP21A1P	CYP21	NA20827#2#CM102564.1:28454949-33740832	3650890	3654165	+	3274	1.0	0.977155041120926	60	1
NA20827_2	NA20827#2	CYP21A2	CYP21	NA20827#2#CM102564.1:28454949-33740832	3650935	3654165	+	3230	1.0	0.9975232198142415	60	1
NA20827_2	NA20827#2	TNXA	TNX	NA20827#2#CM102564.1:28454949-33740832	3653675	3658398	-	4604	1.0	0.9703640982218459	60	1
NA20827_2	NA20827#2	TNXB	TNX	NA20827#2#CM102564.1:28454949-33740832	3653673	3721874	-	68186	1.0	0.9992376260849167	60	1
NA20827_2	NA20827#2	WHR1B	WHR1	NA20827#2#CM102564.1:28454949-33740832	3625789	3626307	+	518	1.0	0.9942084942084942	60	1
NA20850_1	NA20850#1	WHR1	WHR1	NA20850#1#CM094293.1:28390909-33636624	3553694	3563965	+	10272	1.0	0.9992212596125767	60	1
NA20850_1	NA20850#1	CYP21A1P	CYP21	NA20850#1#CM094293.1:28390909-33636624	3588153	3591427	+	3274	1.0	0.9984728161270617	60	1
NA20850_1	NA20850#1	CYP21A1P	CYP21	NA20850#1#CM094293.1:28390909-33636624	3614519	3617794	+	3274	1.0	0.977155041120926	0	1
NA20850_1	NA20850#1	CYP21A2	CYP21	NA20850#1#CM094293.1:28390909-33636624	3614569	3617794	+	3230	0.9984520123839009	0.9987596899224807	60	1
NA20850_1	NA20850#1	CYP21A2	CYP21	NA20850#1#CM094293.1:28390909-33636624	3588203	3591427	+	3230	0.9984520123839009	0.9777296628518404	0	1
NA20850_1	NA20850#1	TNXA	TNX	NA20850#1#CM094293.1:28390909-33636624	3590937	3595541	-	4604	1.0	0.9980451781059948	58	1
NA20850_1	NA20850#1	TNXA	TNX	NA20850#1#CM094293.1:28390909-33636624	3617304	3622027	-	4604	1.0	0.970575783234547	0	1
NA20850_1	NA20850#1	TNXB	TNX	NA20850#1#CM094293.1:28390909-33636624	3617302	3682302	-	68186	1.0	0.9519621208789598	60	1
NA20850_1	NA20850#1	WHR1B	WHR1	NA20850#1#CM094293.1:28390909-33636624	3595787	3596305	+	518	1.0	0.9961389961389961	43	1
NA20850_1	NA20850#1	WHR1B	WHR1	NA20850#1#CM094293.1:28390909-33636624	3563050	3563568	+	518	1.0	0.9942084942084942	0	1
NA20850_2	NA20850#2	WHR1	WHR1	NA20850#2#CM094307.1:28446289-33597788	3547552	3557823	+	10272	1.0	0.9989292319672929	60	1
NA20850_2	NA20850#2	CYP21A1P	CYP21	NA20850#2#CM094307.1:28446289-33597788	3582012	3585286	+	3274	1.0	0.9987782529016493	60	1
NA20850_2	NA20850#2	CYP21A1P	CYP21	NA20850#2#CM094307.1:28446289-33597788	3608379	3611653	+	3274	1.0	0.9768433881779403	0	1
NA20850_2	NA20850#2	CYP21A2	CYP21	NA20850#2#CM094307.1:28446289-33597788	3608424	3611653	+	3230	1.0	0.9981424148606811	60	1
NA20850_2	NA20850#2	CYP21A2	CYP21	NA20850#2#CM094307.1:28446289-33597788	3582062	3585286	+	3230	0.9984520123839009	0.9780389730900093	0	1
NA20850_2	NA20850#2	TNXA	TNX	NA20850#2#CM094307.1:28446289-33597788	3584796	3589400	-	4604	1.0	0.9960903562119896	19	1
NA20850_2	NA20850#2	TNXA	TNX	NA20850#2#CM094307.1:28446289-33597788	3611163	3615886	-	4604	1.0	0.9701524132091448	0	1
NA20850_2	NA20850#2	TNXB	TNX	NA20850#2#CM094307.1:28446289-33597788	3611161	3679353	-	68186	1.0	0.9994134811360871	60	1
NA20850_2	NA20850#2	WHR1B	WHR1	NA20850#2#CM094307.1:28446289-33597788	3589646	3590164	+	518	1.0	0.9980694980694981	60	1
NA20850_2	NA20850#2	WHR1B	WHR1	NA20850#2#CM094307.1:28446289-33597788	3556908	3557426	+	518	1.0	0.9922779922779923	0	1
NA20870_1	NA20870#1	WHR1	WHR1	NA20870#1#JBHIJK010000014.1:28358726-33487328	3543472	3553744	+	10272	1.0	0.9991239170641487	60	1
NA20870_1	NA20870#1	CYP21A1P	CYP21	NA20870#1#JBHIJK010000014.1:28358726-33487328	3577933	3581206	+	3274	1.0	0.9975565058032987	60	1
NA20870_1	NA20870#1	CYP21A1P	CYP21	NA20870#1#JBHIJK010000014.1:28358726-33487328	3610667	3613939	+	3274	1.0	0.977459640572647	0	1
NA20870_1	NA20870#1	CYP21A2	CYP21	NA20870#1#JBHIJK010000014.1:28358726-33487328	3610712	3613939	+	3230	1.0	0.9962848297213622	60	1
NA20870_1	NA20870#1	CYP21A2	CYP21	NA20870#1#JBHIJK010000014.1:28358726-33487328	3577983	3581206	+	3230	0.9984520123839009	0.9774203526136716	0	1
NA20870_1	NA20870#1	TNXA	TNX	NA20870#1#JBHIJK010000014.1:28358726-33487328	3580716	3585320	-	4604	1.0	0.998262380538662	60	1
NA20870_1	NA20870#1	TNXA	TNX	NA20870#1#JBHIJK010000014.1:28358726-33487328	3613449	3618172	-	4604	1.0	0.9688823031329382	0	1
NA20870_1	NA20870#1	TNXB	TNX	NA20870#1#JBHIJK010000014.1:28358726-33487328	3613447	3681637	-	68186	1.0	0.9987977949800609	60	1
NA20870_1	NA20870#1	WHR1B	WHR1	NA20870#1#JBHIJK010000014.1:28358726-33487328	3585566	3586084	+	518	1.0	0.9980694980694981	60	1
NA20870_1	NA20870#1	WHR1B	WHR1	NA20870#1#JBHIJK010000014.1:28358726-33487328	3552829	3553347	+	518	1.0	0.9942084942084942	0	1
NA20870_2	NA20870#2	WHR1	WHR1	NA20870#2#JBHIJL010000043.1:28382928-33533945	3548750	3559013	+	10272	1.0	0.9981503115264797	60	1
NA20870_2	NA20870#2	CYP21A1P	CYP21	NA20870#2#JBHIJL010000043.1:28382928-33533945	3583203	3586477	+	3274	1.0	0.9969456322541234	60	1
NA20870_2	NA20870#2	CYP21A1P	CYP21	NA20870#2#JBHIJL010000043.1:28382928-33533945	3609569	3612844	+	3274	1.0	0.9780688394760889	0	1
NA20870_2	NA20870#2	CYP21A2	CYP21	NA20870#2#JBHIJL010000043.1:28382928-33533945	3609614	3612844	+	3230	1.0	0.9975232198142415	60	1
NA20870_2	NA20870#2	CYP21A2	CYP21	NA20870#2#JBHIJL010000043.1:28382928-33533945	3583253	3586477	+	3230	0.9984520123839009	0.9786575935663471	0	1
NA20870_2	NA20870#2	TNXA	TNX	NA20870#2#JBHIJL010000043.1:28382928-33533945	3585987	3590591	-	4604	1.0	0.9967419635099913	60	1
NA20870_2	NA20870#2	TNXA	TNX	NA20870#2#JBHIJL010000043.1:28382928-33533945	3612354	3617077	-	4604	1.0	0.9693056731583404	0	1
NA20870_2	NA20870#2	TNXB	TNX	NA20870#2#JBHIJL010000043.1:28382928-33533945	3612352	3680624	-	68186	1.0	0.9977153234428319	60	1
NA20870_2	NA20870#2	WHR1B	WHR1	NA20870#2#JBHIJL010000043.1:28382928-33533945	3590837	3591355	+	518	1.0	0.9961389961389961	60	1
NA20870_2	NA20870#2	WHR1B	WHR1	NA20870#2#JBHIJL010000043.1:28382928-33533945	3558101	3558616	+	518	1.0	0.9884169884169884	0	1
NA20905_1	NA20905#1	WHR1	WHR1	NA20905#1#CM087474.1:28381582-33489243	3545996	3556258	+	10272	1.0	0.9981503115264797	60	1
NA20905_1	NA20905#1	CYP21A1P	CYP21	NA20905#1#CM087474.1:28381582-33489243	3580444	3583718	+	3274	1.0	0.9780621572212066	60	1
NA20905_1	NA20905#1	CYP21A2	CYP21	NA20905#1#CM087474.1:28381582-33489243	3580489	3583718	+	3230	1.0	0.9978328173374613	60	1
NA20905_1	NA20905#1	TNXA	TNX	NA20905#1#CM087474.1:28381582-33489243	3583228	3587951	-	4604	1.0	0.9688823031329382	60	1
NA20905_1	NA20905#1	TNXB	TNX	NA20905#1#CM087474.1:28381582-33489243	3583226	3651404	-	68186	1.0	0.9987829733573806	60	1
NA20905_1	NA20905#1	WHR1B	WHR1	NA20905#1#CM087474.1:28381582-33489243	3555346	3555861	+	518	1.0	0.9884169884169884	60	1
NA20905_2	NA20905#2	WHR1	WHR1	NA20905#2#CM087508.1:28378316-33558408	3553623	3563895	+	10272	1.0	1.0	60	1
NA20905_2	NA20905#2	CYP21A1P	CYP21	NA20905#2#CM087508.1:28378316-33558408	3588084	3591358	+	3274	1.0	0.9996945632254124	60	1
NA20905_2	NA20905#2	CYP21A1P	CYP21	NA20905#2#CM087508.1:28378316-33558408	3620819	3624094	+	3274	1.0	0.9783734389278099	0	1
NA20905_2	NA20905#2	CYP21A2	CYP21	NA20905#2#CM087508.1:28378316-33558408	3620864	3624094	+	3230	1.0	0.9993808049535604	60	1
NA20905_2	NA20905#2	CYP21A2	CYP21	NA20905#2#CM087508.1:28378316-33558408	3588134	3591358	+	3230	0.9984520123839009	0.9783482833281781	0	1
NA20905_2	NA20905#2	TNXA	TNX	NA20905#2#CM087508.1:28378316-33558408	3590868	3595472	-	4604	1.0	0.9997827975673328	60	1
NA20905_2	NA20905#2	TNXA	TNX	NA20905#2#CM087508.1:28378316-33558408	3623604	3628327	-	4604	1.0	0.9701524132091448	0	1
NA20905_2	NA20905#2	TNXB	TNX	NA20905#2#CM087508.1:28378316-33558408	3623602	3691809	-	68186	1.0	0.9996188130424584	60	1
NA20905_2	NA20905#2	WHR1B	WHR1	NA20905#2#CM087508.1:28378316-33558408	3595718	3596236	+	518	1.0	1.0	60	1
NA20905_2	NA20905#2	WHR1B	WHR1	NA20905#2#CM087508.1:28378316-33558408	3562980	3563498	+	518	1.0	0.9942084942084942	0	1
NA21093_1	NA21093#1	WHR1	WHR1	NA21093#1#JBHIJC010000009.1:28380468-33627383	3551267	3561537	+	10272	1.0	0.9994158878504673	60	1
NA21093_1	NA21093#1	CYP21A1P	CYP21	NA21093#1#JBHIJC010000009.1:28380468-33627383	3585728	3589002	+	3274	1.0	0.9972510690287111	60	1
NA21093_1	NA21093#1	CYP21A1P	CYP21	NA21093#1#JBHIJC010000009.1:28380468-33627383	3612095	3615370	+	3274	1.0	0.978982637831252	0	1
NA21093_1	NA21093#1	CYP21A2	CYP21	NA21093#1#JBHIJC010000009.1:28380468-33627383	3612140	3615370	+	3230	1.0	0.9962848297213622	60	1
NA21093_1	NA21093#1	CYP21A2	CYP21	NA21093#1#JBHIJC010000009.1:28380468-33627383	3585778	3589002	+	3230	0.9984520123839009	0.9777296628518404	0	1
NA21093_1	NA21093#1	TNXA	TNX	NA21093#1#JBHIJC010000009.1:28380468-33627383	3588512	3593116	-	4604	1.0	0.996524761077324	1	1
NA21093_1	NA21093#1	TNXA	TNX	NA21093#1#JBHIJC010000009.1:28380468-33627383	3614880	3619604	-	4604	1.0	0.9714225232853514	0	1
NA21093_1	NA21093#1	TNXB	TNX	NA21093#1#JBHIJC010000009.1:28380468-33627383	3614878	3683025	-	68186	1.0	0.9982991202346041	60	1
NA21093_1	NA21093#1	WHR1B	WHR1	NA21093#1#JBHIJC010000009.1:28380468-33627383	3593362	3593880	+	518	1.0	0.9980694980694981	60	1
NA21093_1	NA21093#1	WHR1B	WHR1	NA21093#1#JBHIJC010000009.1:28380468-33627383	3560622	3561140	+	518	1.0	0.9942084942084942	0	1
NA21093_2	NA21093#2	WHR1	WHR1	NA21093#2#JBHIJD010000010.1:28371658-33502471	3540821	3551085	+	10272	1.0	0.9980531490314416	60	1
NA21093_2	NA21093#2	CYP21A1P	CYP21	NA21093#2#JBHIJD010000010.1:28371658-33502471	3575274	3578548	+	3274	1.0	0.9966401954795358	60	1
NA21093_2	NA21093#2	CYP21A1P	CYP21	NA21093#2#JBHIJD010000010.1:28371658-33502471	3601640	3604915	+	3274	1.0	0.9780688394760889	0	1
NA21093_2	NA21093#2	CYP21A2	CYP21	NA21093#2#JBHIJD010000010.1:28371658-33502471	3601685	3604915	+	3230	1.0	0.9975232198142415	60	1
NA21093_2	NA21093#2	CYP21A2	CYP21	NA21093#2#JBHIJD010000010.1:28371658-33502471	3575324	3578548	+	3230	0.9984520123839009	0.9783482833281781	0	1
NA21093_2	NA21093#2	TNXA	TNX	NA21093#2#JBHIJD010000010.1:28371658-33502471	3578058	3582662	-	4604	1.0	0.9958731537793223	40	1
NA21093_2	NA21093#2	TNXA	TNX	NA21093#2#JBHIJD010000010.1:28371658-33502471	3604425	3609148	-	4604	1.0	0.9693056731583404	0	1
NA21093_2	NA21093#2	TNXB	TNX	NA21093#2#JBHIJD010000010.1:28371658-33502471	3604423	3672608	-	68186	1.0	0.9989735468355915	60	1
NA21093_2	NA21093#2	WHR1B	WHR1	NA21093#2#JBHIJD010000010.1:28371658-33502471	3582908	3583426	+	518	1.0	0.9961389961389961	60	1
NA21093_2	NA21093#2	WHR1B	WHR1	NA21093#2#JBHIJD010000010.1:28371658-33502471	3550173	3550688	+	518	1.0	0.9884169884169884	0	1
NA21102_1	NA21102#1	WHR1	WHR1	NA21102#1#CM094427.1:28372690-33545460	3550445	3560709	+	10272	1.0	0.9980531490314416	60	1
NA21102_1	NA21102#1	CYP21A1P	CYP21	NA21102#1#CM094427.1:28372690-33545460	3617636	3620910	+	3274	1.0	0.9966401954795358	0	1
NA21102_1	NA21102#1	CYP21A1P	CYP21	NA21102#1#CM094427.1:28372690-33545460	3584898	3588172	+	3274	1.0	0.9966401954795358	0	1
NA21102_1	NA21102#1	CYP21A1P	CYP21	NA21102#1#CM094427.1:28372690-33545460	3644002	3647277	+	3274	1.0	0.9777642400243679	0	1
NA21102_1	NA21102#1	CYP21A2	CYP21	NA21102#1#CM094427.1:28372690-33545460	3644047	3647277	+	3230	1.0	0.9981424148606811	60	1
NA21102_1	NA21102#1	CYP21A2	CYP21	NA21102#1#CM094427.1:28372690-33545460	3584948	3588172	+	3230	0.9984520123839009	0.9783482833281781	0	1
NA21102_1	NA21102#1	CYP21A2	CYP21	NA21102#1#CM094427.1:28372690-33545460	3617686	3620910	+	3230	0.9984520123839009	0.9783482833281781	0	1
NA21102_1	NA21102#1	TNXA	TNX	NA21102#1#CM094427.1:28372690-33545460	3620420	3625024	-	4604	1.0	0.9960903562119896	0	1
NA21102_1	NA21102#1	TNXA	TNX	NA21102#1#CM094427.1:28372690-33545460	3587682	3592286	-	4604	1.0	0.9960903562119896	0	1
NA21102_1	NA21102#1	TNXA	TNX	NA21102#1#CM094427.1:28372690-33545460	3646787	3651510	-	4604	1.0	0.9693056731583404	0	1
NA21102_1	NA21102#1	TNXB	TNX	NA21102#1#CM094427.1:28372690-33545460	3646785	3714970	-	68186	1.0	0.9989735468355915	60	1
NA21102_1	NA21102#1	WHR1B	WHR1	NA21102#1#CM094427.1:28372690-33545460	3592532	3593050	+	518	1.0	0.9961389961389961	0	1
NA21102_1	NA21102#1	WHR1B	WHR1	NA21102#1#CM094427.1:28372690-33545460	3625270	3625788	+	518	1.0	0.9961389961389961	0	1
NA21102_1	NA21102#1	WHR1B	WHR1	NA21102#1#CM094427.1:28372690-33545460	3559797	3560312	+	518	1.0	0.9884169884169884	0	1
NA21102_2	NA21102#2	WHR1	WHR1	NA21102#2#CM094447.1:28385953-33511436	3552784	3563052	+	10272	1.0	0.9987345468704371	60	1
NA21102_2	NA21102#2	CYP21A1P	CYP21	NA21102#2#CM094447.1:28385953-33511436	3613726	3617000	+	3274	1.0	0.9771480804387569	0	1
NA21102_2	NA21102#2	CYP21A1P	CYP21	NA21102#2#CM094447.1:28385953-33511436	3587238	3590512	+	3274	1.0	0.9771480804387569	0	1
NA21102_2	NA21102#2	CYP21A2	CYP21	NA21102#2#CM094447.1:28385953-33511436	3613771	3617000	+	3230	1.0	0.9981424148606811	0	1
NA21102_2	NA21102#2	CYP21A2	CYP21	NA21102#2#CM094447.1:28385953-33511436	3587283	3590512	+	3230	1.0	0.9981424148606811	0	1
NA21102_2	NA21102#2	TNXA	TNX	NA21102#2#CM094447.1:28385953-33511436	3590022	3594745	-	4604	1.0	0.970575783234547	16	1
NA21102_2	NA21102#2	TNXA	TNX	NA21102#2#CM094447.1:28385953-33511436	3616510	3621233	-	4604	1.0	0.9699407281964437	0	1
NA21102_2	NA21102#2	TNXB	TNX	NA21102#2#CM094447.1:28385953-33511436	3616508	3684681	-	68186	1.0	0.9988122644691115	60	1
NA21102_2	NA21102#2	WHR1B	WHR1	NA21102#2#CM094447.1:28385953-33511436	3594991	3595509	+	518	1.0	0.9980694980694981	60	1
NA21102_2	NA21102#2	WHR1B	WHR1	NA21102#2#CM094447.1:28385953-33511436	3562137	3562655	+	518	1.0	0.9942084942084942	0	1
NA21106_1	NA21106#1	WHR1	WHR1	NA21106#1#JBHIJA010000045.1:28388869-33551331	3553408	3563680	+	10272	1.0	0.9991239170641487	60	1
NA21106_1	NA21106#1	CYP21A1P	CYP21	NA21106#1#JBHIJA010000045.1:28388869-33551331	3587869	3591143	+	3274	1.0	0.998167379352474	60	1
NA21106_1	NA21106#1	CYP21A1P	CYP21	NA21106#1#JBHIJA010000045.1:28388869-33551331	3620604	3623876	+	3274	1.0	0.977459640572647	0	1
NA21106_1	NA21106#1	CYP21A2	CYP21	NA21106#1#JBHIJA010000045.1:28388869-33551331	3620649	3623876	+	3230	1.0	0.9962848297213622	60	1
NA21106_1	NA21106#1	CYP21A2	CYP21	NA21106#1#JBHIJA010000045.1:28388869-33551331	3587919	3591143	+	3230	0.9984520123839009	0.9780389730900093	0	1
