hap_id	donor	cohort	source_type	panel_flags	c4_annotated_copies	cyp21_like_loci	tnx_like_loci	whr1_like_loci	same_contig	span_contig	span_start0	span_end0	balanced_module_components	screen_signature	signature_id	classification	limitation
apr035#1	apr035	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr035#1#h1tg000018l:27655502-32798707_rc	3560164	3698324	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr035#2	apr035	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr035#2#h2tg000011l:27516869-32663681_rc	3561041	3699208	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr036#1	apr036	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr036#1#h1tg000026l:25218090-30345004_rc	3552992	3684803	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr036#2	apr036	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr036#2#h2tg000017l:1678659-6817558	3558584	3690385	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr037#1	apr037	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr037#1#h1tg000004l:138070351-143231345_rc	3552194	3690367	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4AL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-109f6cb2c3c027c8	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr037#2	apr037	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr037#2#h2tg000014l:138095539-143312355_rc	3608491	3746663	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr038#1	apr038	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr038#1#h1tg000017l:1654472-6798671	3561032	3692823	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr038#2	apr038	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr038#2#h2tg000022l:127876238-133012041_rc	3553221	3691380	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr039#1	apr039	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	3	3	3	3	1	apr039#1#h1tg000005l:28445311-33640507	3558616	3723211	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-3448b7c309a42550	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr039#2	apr039	APR	assembly_or_reference		2	2	2	2	1	apr039#2#h2tg000012l:28411824-33614466	3619214	3751001	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr040#1	apr040	APR	assembly_or_reference	downstream_graph_clipping_loss	1	1	1	1	1	apr040#1#h1tg000032l:25914346-31039269_rc	3555139	3654186	1	WHR1-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-a002f576cdda62b4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr040#2	apr040	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	1	1	1	1	1	apr040#2#h2tg000023l:25605134-30732063_rc	3558149	3657212	1	WHR1-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-a002f576cdda62b4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr041#1	apr041	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr041#1#h1tg000024l:23526305-28655372_rc	3551942	3683698	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr041#2	apr041	APR	assembly_or_reference		2	2	2	2	1	apr041#2#h2tg000015l:28437008-33578583	3539336	3671145	1	WHR1-like+|C4BL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4AS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-fc96b32fa448cea2	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr042#1	apr042	APR	assembly_or_reference		2	2	2	2	1	apr042#1#h1tg000024l:28343014-33430082	3505483	3643662	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr042#2	apr042	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr042#2#h2tg000022l:28456692-33606982	3549531	3687698	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr043#1	apr043	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr043#1#h1tg000012l:139593152-144731880_rc	3544215	3675984	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr043#2	apr043	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr043#2#h2tg000007l:28374571-33634772	3564034	3695815	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr044#1	apr044	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr044#1#h1tg000020l:28254023-33444694	3562673	3700864	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4AL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-109f6cb2c3c027c8	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr044#2	apr044	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr044#2#h2tg000019l:138732995-143879453_rc	3568473	3706635	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr045#1	apr045	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr045#1#h1tg000014l:28436066-33585265	3552324	3684087	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr045#2	apr045	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr045#2#h2tg000020l:28349553-33649005	3612858	3744778	1	WHR1-like+|C4AL+|CYP21A2-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-804d53b600bb619f	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr046#1	apr046	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr046#1#h1tg000020l:28428626-33509292	3498389	3636545	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr046#2	apr046	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr046#2#h2tg000002l:138874465-144007848_rc	3555664	3687462	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr047#1	apr047	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr047#1#h1tg000022l:124629191-129940792_rc	3624278	3756211	1	WHR1-like+|C4AL+|CYP21A2-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-804d53b600bb619f	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr047#2	apr047	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr047#2#h2tg000009l:28374338-33555921	3555226	3693414	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr048#1	apr048	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	4	4	4	4	1	apr048#1#h1tg000017l:28263896-33470594	3552596	3737219	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4AS+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-1f022f87af7ce1ed	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr048#2	apr048	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr048#2#h2tg000004l:138392377-143552020_rc	3556568	3688369	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr049#1	apr049	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	apr049#1#h1tg000006l:28277333-33430073	3541417	3679575	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr049#2	apr049	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr049#2#h2tg000002l:138418227-143654758_rc	3623699	3761857	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr050#1	apr050	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation	3	3	3	3	1	apr050#1#h1tg000015l:138045880-143321309_rc	3562723	3720886	1	WHR1-like+|C4BL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4AS+|CYP21A2-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-8904b92121a5f1e8	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr050#2	apr050	APR	assembly_or_reference		1	1	1	1	1	apr050#2#h2tg000017l:28548291-33713388	3617550	3722944	1	WHR1-like+|C4AL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-80c1563b57f16898	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr051#1	apr051	APR	assembly_or_reference	downstream_graph_clipping_loss	2	2	2	2	1	apr051#1#h1tg000003l:138076138-143233361_rc	3549281	3687449	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr051#2	apr051	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr051#2#h2tg000005l:138189744-143327910_rc	3556990	3688777	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-08dc6d3cd5c804e4	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr52#1	apr52	APR	assembly_or_reference	downstream_graph_clipping_loss	2	2	2	2	1	apr52#1#h1tg000012l:138556531-143810417_rc	3551779	3689937	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
apr52#2	apr52	APR	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	apr52#2#h2tg000003l:137805510-143003962_rc	3506505	3644679	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
chm13#0	chm13	REF	assembly_or_reference	reference_not_independent_donor	2	2	2	2	1	chm13#0#chr6:28282159-33401678	3542221	3680372	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
hg002#1	hg002	HPRC-Jewish	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	hg002#1#chr6:28367269-33609101	3549291	3687474	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
hg002#2	hg002	HPRC-Jewish	assembly_or_reference		2	2	2	2	1	hg002#2#chr6:28364349-33511960	3551211	3689375	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa001#1	ksa001	JaSaPaGe-Saudi	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	ksa001#1#P01_compress.k30.hapmer-0000008:28390148-33635536	3552400	3690561	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa001#2	ksa001	JaSaPaGe-Saudi	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	ksa001#2#P02_compress.k30.hapmer-0000137:138158892-143358025_rc	3621922	3760074	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa002#1	ksa002	JaSaPaGe-Saudi	assembly_or_reference	DR_DQ_candidate_novel_annotation	2	2	2	2	1	ksa002#1#h1tg000032l:22528800-27353974_rc	3239805	3371575	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4AS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-b8ca310d36f0396c	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa002#2	ksa002	JaSaPaGe-Saudi	assembly_or_reference		2	2	2	2	1	ksa002#2#h2tg000047l:28364582-33489388	3549809	3681707	1	WHR1-like+|C4AL+|CYP21A2-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-804d53b600bb619f	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa003#1	ksa003	JaSaPaGe-Saudi	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	ksa003#1#h1tg000003l:26282372-31531568_rc	3563134	3695031	1	WHR1-like+|C4AL+|CYP21A2-like+|TNXA-like-|WHR1B-like+|C4BS+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-804d53b600bb619f	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa003#2	ksa003	JaSaPaGe-Saudi	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	ksa003#2#h2tg000004l:28111634-33359120_rc	3554707	3692866	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa004#1	ksa004	JaSaPaGe-Saudi	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	2	2	2	2	1	ksa004#1#h1tg000606l:1559-2019480_rc	464543	602721	1	WHR1-like+|C4AL+|CYP21A1P-like+|TNXA-like-|WHR1B-like+|C4BL+|CYP21A2-like+|TNXB-like-	RCCX-SCREEN-c91a117646c15232	component_counts_consistent	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
ksa004#2	ksa004	JaSaPaGe-Saudi	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss	0	0	0	0	0				0			unresolved_component_or_contiguity	Nearest prototype is not functional gene identity; no fusion or gene-conversion classification; C4 annotation inherited
